자재구분,END_DATE_TIME,Y,CHAMBER,TAE.STDDEV0,TAE.MEAN0,TAE.RANGE0,PC.STDDEV0,PC.MEAN0,PC.RANGE0,CROT.STDDEV0,CROT.MEAN0,CROT.RANGE0,TAE.STDDEV1,TAE.MEAN1,TAE.RANGE1,CROT.STDDEV1,CROT.MEAN1,CROT.RANGE1,PC.STDDEV1,PC.MEAN1,PC.RANGE1,TAE.STDDEV13,TAE.MEAN13,TAE.RANGE13,PC.STDDEV13,PC.MEAN13,PC.RANGE13,CROT.STDDEV13,CROT.MEAN13,CROT.RANGE13,TAE.STDDEV5,TAE.MEAN5,TAE.RANGE5,CROT.STDDEV5,CROT.MEAN5,CROT.RANGE5,PC.STDDEV5,PC.MEAN5,PC.RANGE5,TAE.STDDEV3,TAE.MEAN3,TAE.RANGE3,PC.STDDEV3,PC.MEAN3,PC.RANGE3,CROT.STDDEV3,CROT.MEAN3,CROT.RANGE3,CROT.STDDEV11,CROT.MEAN11,CROT.RANGE11,TAE.STDDEV11,TAE.MEAN11,TAE.RANGE11,PC.STDDEV11,PC.MEAN11,PC.RANGE11,PC.STDDEV10,PC.MEAN10,PC.RANGE10,CROT.STDDEV10,CROT.MEAN10,CROT.RANGE10,TAE.STDDEV10,TAE.MEAN10,TAE.RANGE10,CROT.STDDEV2,CROT.MEAN2,CROT.RANGE2,TAE.STDDEV2,TAE.MEAN2,TAE.RANGE2,PC.STDDEV2,PC.MEAN2,PC.RANGE2,CROT.STDDEV7,CROT.MEAN7,CROT.RANGE7,TAE.STDDEV7,TAE.MEAN7,TAE.RANGE7,PC.STDDEV7,PC.MEAN7,PC.RANGE7,PC.STDDEV8,PC.MEAN8,PC.RANGE8,TAE.STDDEV8,TAE.MEAN8,TAE.RANGE8,CROT.STDDEV8,CROT.MEAN8,CROT.RANGE8,CROT.STDDEV14,CROT.MEAN14,CROT.RANGE14,TAE.STDDEV14,TAE.MEAN14,TAE.RANGE14,PC.STDDEV14,PC.MEAN14,PC.RANGE14,TAE.STDDEV6,TAE.MEAN6,TAE.RANGE6,PC.STDDEV6,PC.MEAN6,PC.RANGE6,CROT.STDDEV6,CROT.MEAN6,CROT.RANGE6,TAE.STDDEV4,TAE.MEAN4,TAE.RANGE4,CROT.STDDEV4,CROT.MEAN4,CROT.RANGE4,PC.STDDEV4,PC.MEAN4,PC.RANGE4,CROT.STDDEV12,CROT.MEAN12,CROT.RANGE12,TAE.STDDEV12,TAE.MEAN12,TAE.RANGE12,PC.STDDEV12,PC.MEAN12,PC.RANGE12,TAE.STDDEV9,TAE.MEAN9,TAE.RANGE9,CROT.STDDEV9,CROT.MEAN9,CROT.RANGE9,PC.STDDEV9,PC.MEAN9,PC.RANGE9,PC.RANGE11
111,2017-12-26 20:06,22,4,0.033631711,38.0875594,0.127075,0.12094107,0.04205597,0.4398827,0,33,0,0.111916886,38.03606931,0.31769,0,33,0,0.882840837,44.60109808,2.737046,0.314784663,36.29822819,1.016618,2.997961688,45.66226731,16.764416,0,33,0,0.025241826,35.5324865,0.12708,0,33,0,0.284756295,45.01206766,3.225807,0.04051799,34.53010624,0.127075,2.098581329,57.17497368,10.50831,0,33,0,0,33,0,0.096522121,35.5026707,0.44477,0.307130105,45.11784537,1.808405,0.469341795,45.223743,2.101662,0,33,0,0.061211858,38.12187333,0.254155,0,33,0,0.07746655,34.48795722,0.571846,0.855448186,56.66743643,8.11339,0,33,0,0.026811982,35.52880117,0.12708,0.115330867,45.07421256,0.83089,1.397256612,45.50993853,5.42522,0.061211858,38.12187333,0.254155,0,33,0,0,33,0,0,36.47693,0,0,3.6656892,0,0.045244337,38.10312075,0.190617,0.656303671,44.92196762,3.714564,0,33,0,0.150644086,37.9633483,0.508308,0,33,0,1.202617829,45.20720455,7.771259,0,33,0,0.195280453,31.34763059,0.698925,0.482433493,56.59824091,2.34604,0.029001909,35.54200429,0.06354,0,33,0,0.389030625,45.018805,3.27468,3.27468
112,2017-12-26 20:12,25,3,0.036684259,38.10185971,0.127078,0.188994671,0.418935906,0.43988268,0,55,0,0.104312519,38.0298492,0.254154,0,55,0,3.684061323,44.63994727,19.012711,0.353635267,36.7413845,1.080153,1.750074885,45.36685694,10.312805,0,55,0,0.029512092,35.99958649,0.190617,0,55,0,1.512359217,45.20116285,16.324536,0.047546443,35.072338,0.127073,0.375019023,56.60019468,1.808406,0,55,0,0,55,0,0.118622272,35.92112343,0.38123,0.349784914,45.08448539,2.199414,1.545251199,45.48798721,6.989247,0,55,0,0.059508899,38.10854779,0.254153,0,55,0,0.096767739,35.01773808,0.44477,0.261292455,56.5131203,2.834801,0,55,0,0.02978545,35.99683327,0.190617,0.171666564,45.07645984,1.173018,0.934692801,45.29354282,4.056694,0.061499032,38.1082133,0.254153,0,55,0,0,55,0,0.044927444,36.9263955,0.063537,0,3.372434,0,0.052226534,38.10004411,0.254153,0.623261739,45.15976281,3.567936,0,55,0,0.082041595,38.00382797,0.254154,0,55,0,0.207798088,44.98673357,1.2219,0,55,0,0.18974288,31.86352077,0.698925,1.279201335,56.88927414,6.060604,0.036307664,36.01779254,0.190617,0,55,0,0.236857577,45.1221895,1.808407,1.808407
113,2017-12-26 20:09,13,2,0.028491816,38.05779579,0.127077,0.16713714,0.083496255,0.4398827,0,33,0,0.093525687,38.04985192,0.254152,0,33,0,0.669146342,44.69508985,2.199414,0.295677614,37.33410938,0.953079,2.338227494,45.52498462,13.538614,0,33,0,0.025962599,36.53109432,0.127079,0,33,0,0.171919734,45.02158301,1.857281,0.037945393,35.52355832,0.127076,1.472742774,57.08895376,7.03812,0,33,0,0,33,0,0.096044819,36.51551319,0.381234,1.189709918,45.441874,6.256107,0.554188602,44.97728753,2.688171,0,33,0,0.055562579,38.08349088,0.254157,0,33,0,0.06383633,35.50542138,0.444766,0.967775554,56.66933351,9.579673,0,33,0,0.034944606,36.53328625,0.127079,1.625188561,45.29257313,15.004886,2.11145147,45.67285707,8.357768,0.065883297,38.08868194,0.317697,0,33,0,0,33,0,0.044927444,37.4462355,0.063537,0,3.42131,0,0.039064969,38.07566547,0.190617,0.508523347,44.93713548,3.17693,0,33,0,0.052900286,38.08451048,0.254156,0,33,0,1.359398685,45.27237118,7.869011,0,33,0,0.144298343,32.38697429,0.57185,0.232510372,56.65933629,1.026393,0.036976831,36.5434584,0.127079,0,33,0,0.192059739,45.05763986,1.710655,1.710655
114,2017-12-26 20:17,18,2,0.047830377,38.039263,0.127077,0.17599833,0.350276967,0.4398827,0,34,0,0.087985842,38.05439029,0.190615,0,33,0,3.620253303,44.69696943,17.986312,0.303792591,37.32289706,0.953079,0.402408814,45.1627275,2.199414,0,34,0,0.025635001,36.5323281,0.127079,0,33,0,1.351936145,45.21405892,14.271748,0.043093155,35.5260996,0.127076,0.312321342,56.73509188,2.00391,0,33,0,0,34,0,0.094414415,36.51551341,0.381234,2.914804126,45.82563985,15.151517,1.02158972,44.799034,4.349948,0,34,0,0.049934876,38.07227812,0.190617,0,33,0,0.060786577,35.50465778,0.444766,0.335508279,56.50442224,3.567936,0,33,0,0.030715879,36.52994187,0.127079,0.397191653,45.0402376,3.91007,0.811800505,44.82963293,3.17693,0.061641593,38.06480324,0.254157,0.480384461,33.33333333,1,0,34,0,0,37.478004,0,0.034560551,3.6412512,0.048876,0.043982069,38.07103276,0.254157,0.183147366,45.04398803,1.026396,0,33,0,0.059691534,38.08065979,0.317697,0,33,0,0.35617098,44.94949561,2.199413,0,34,0,0.137578301,32.40021133,0.57185,0.486771088,56.55751125,2.101662,0.030949905,36.54826696,0.063542,0,34,0,0.400865869,45.12235541,3.372432,3.372432
115,2017-12-26 20:14,21,4,0.067925714,38.13801014,0.190617,0.15196121,0.391006845,0.439882703,0,33,0,0.116450011,38.05073192,0.38123,0,33,0,1.222222254,44.42815277,4.252201,0.316557467,36.30021356,0.95308,0.31158592,44.96273169,1.955038,0,33,0,0.035986819,35.53680476,0.12708,0,33,0,1.222289936,45.16561537,12.854348,0.040683812,34.5123158,0.127075,0.210563528,56.68035032,1.221897,0,33,0,0,33,0,0.102755619,35.50267081,0.44477,0.488179711,45.06715896,2.834796,0.686272206,45.24546517,2.785924,0,33,0,0.062597142,38.11834344,0.254155,0,33,0,0.076596909,34.48581546,0.50831,1.114373348,56.67073107,10.89932,0,33,0,0.028565118,35.53053842,0.12708,0.116836505,45.05558179,0.68426,0.294879241,45.14173973,1.27077,0.075144423,38.12187328,0.317692,0,33,0,0,33,0,0,36.47693,0,0,3.2258065,0,0.060010711,38.11160448,0.317692,0.868521597,45.2215704,4.59433,0,33,0,0.155857975,37.95564652,0.508308,0,33,0,0.825119431,44.86803494,4.936464,0,33,0,0.185386517,31.35051855,0.698925,0.655218092,56.54936518,3.079178,0.029001909,35.54200429,0.06354,0,33,0,0.286231946,45.05111275,2.541545,2.541545
116,2017-12-26 20:04,20,3,0.043730666,38.09182705,0.127078,0.133930296,0.087462057,0.342131,0,55,0,0.108222975,38.029244,0.317692,0,55,0,2.201351919,45.23111243,10.703812,0.369270222,36.74213189,1.20723,0.321981208,44.97137246,2.052783,0,55,0,0.035816912,35.99903373,0.190617,0,55,0,1.464524896,45.21441592,15.444771,0.050297804,35.06979624,0.190616,0.579771551,56.78005844,3.225807,0,55,0,0,55,0,0.121315394,35.91885404,0.317692,0.560075591,45.05655629,3.470185,1.235515913,45.4154452,5.669598,0,55,0,0.057849184,38.1177442,0.254153,0,55,0,0.091420965,35.01845209,0.44477,0.154538872,56.52849692,1.661776,0,55,0,0.02593928,35.99449533,0.127076,0.298024928,45.04854264,3.030302,1.810758165,45.59200938,7.331378,0.058306484,38.11523611,0.254153,0,55,0,0,55,0,0,36.958164,0,0,3.323558,0,0.062570128,38.09096689,0.317693,0.408441603,44.95662284,2.394917,0,55,0,0.079094169,38.00927409,0.254154,0,55,0,0.830212341,45.16129046,5.229713,0,55,0,0.186209919,31.85774459,0.698925,3.586281046,57.43579536,16.959926,0.031338413,36.00254342,0.190617,0,55,0,0.491689881,45.17025068,3.958943,3.958943
117,2017-12-27 9:19,17,3,0.032810882,38.12303933,0.063538,0.180245247,0.439882706,0.488758526,0,58,0,0.104997958,38.01877062,0.254154,0,58,0,1.304991902,44.44319123,4.545453,0.347771922,36.75072853,1.080153,0.298326355,45.09660171,1.759534,0,58,0,0.032525162,36.00569594,0.127076,0,58,0,0.211781952,45.05110545,2.492668,0.048526858,35.0647136,0.127073,1.007728219,56.9032254,5.083088,0,58,0,0,58,0,0.137885853,35.93716414,0.57185,0.486671566,45.20173931,3.079178,0.167318837,45.10984205,0.733137,0,58,0,0.060881627,38.11189189,0.254153,0,58,0,0.101849352,35.02273553,0.698925,0.367438082,56.5603483,4.59433,0,58,0,0.034716107,36.00427041,0.127076,0.354369813,45.12574427,3.42131,0.500947758,44.93523988,2.101662,0.060881627,38.11189189,0.254153,0,58,0,0,58,0,0,36.958164,0,0,3.4701858,0,0.053651975,38.09438429,0.254153,0.318974229,44.989436,2.24829,0,58,0,0.08058139,38.00927417,0.254154,0,58,0,0.119804352,45.05655654,0.733137,0,58,0,0.177167912,31.86352086,0.698925,0.213662761,56.62712218,0.83089,0.041575573,36.00635576,0.127076,0,58,0,1.414093052,45.24600802,11.388074,11.388074
118,2017-12-27 9:16,15,2,0.02832422,38.06140589,0.127077,0.141612008,0.098862528,0.488758573,0,37,0,0.099687106,38.04985221,0.317692,0,36,0,4.440388144,44.55732421,21.994133,0.323901143,37.30735934,1.080158,0.955736376,45.22273431,5.669601,0,37,0,0.02533327,36.53047741,0.127079,0,37,0,0.970874669,45.17772658,10.361682,0.044927868,35.52101656,0.127076,0.341280304,56.72336148,2.00391,0,36,0,0,37,0,0.065984885,36.52248212,0.317697,0.205484259,45.19324758,1.026394,0.334819249,45.0689695,1.85728,0,37,0,0.044780798,38.07809217,0.190617,0,36,0,0.062335943,35.50535428,0.444766,0.08762761,56.51697102,0.391006,0,37,0,0.03336864,36.53328618,0.127079,0.429160748,45.1379892,3.519062,1.04987475,45.37960247,4.154446,0.049403501,38.088682,0.190616,0,37,0,0,37,0,0,37.478004,0,0.03456041,3.9345064,0.0488758,0.049772537,38.07295806,0.254157,0.890689584,45.20039073,4.936458,0,37,0,0.063718828,38.08451073,0.254156,0.504684588,36.53488372,1,0.196265291,45.01466318,1.075267,0,37,0,0.134992302,32.38386587,0.508308,0.676999664,56.79161857,3.763439,0.029764181,36.54478187,0.063542,0,37,0,0.138755532,45.09471812,0.928637,0.928637
119,2017-12-27 9:09,18,2,0.027092451,38.05562977,0.127077,0.302942579,0.259930686,1.221896343,0,36,0,0.097056389,38.04985223,0.317692,0,36,0,0.745112549,44.67629138,2.688171,0.303122798,37.33224129,0.889542,1.529107371,45.31079235,8.944284,0,36,0,0.025520583,36.53225691,0.127079,0,36,0,0.700975372,45.12013221,7.624633,0.039679148,35.51847528,0.127076,0.588394475,56.52590324,2.688173,0,36,0,0,36,0,0.087391673,36.50845281,0.381234,2.831024019,45.73512885,14.95601,0.667235966,44.88528571,2.883675,0,36,0,0.059683997,38.07601576,0.254157,0,36,0,0.065322001,35.50611851,0.444766,2.065364131,56.78307077,19.745843,0,36,0,0.027397919,36.53482778,0.127079,0.109703664,45.08432513,0.684261,0.254946432,44.958805,1.02639,0.044596385,38.09096547,0.190617,0,36,0,0,36,0,0.044927444,37.4462355,0.063537,0,3.7634408,0,0.043457447,38.06910742,0.254157,0.405770347,45.12218933,2.248291,0,36,0,0.057139003,38.08836127,0.254156,0,36,0,0.424803503,44.94949558,2.541547,0,36,0,0.136804988,32.38697392,0.57185,1.85284004,56.92407854,10.850435,0.029991655,36.53529941,0.127079,0,36,0,0.265088664,45.05773983,2.59042,2.59042
120,2017-12-27 9:12,25,3,0.050025776,38.08848279,0.190615,0.166859123,0.298399963,0.488758526,0,58,0,0.115558126,38.02854569,0.317692,0,58,0,0.881243214,44.70260923,3.519058,0.345013946,36.7540697,1.080153,0.835811072,45.13166885,5.816227,0,58,0,0.032525275,36.00447403,0.190617,0,58,0,0.368778754,45.07554299,3.0303,0.043092654,35.06979648,0.127073,0.780806415,56.85630468,4.301076,0,58,0,0,58,0,0.135851198,35.93246929,0.50831,1.309879413,45.47374671,6.549363,0.665749438,44.90404884,2.981427,0,58,0,0.048588792,38.111892,0.190615,0,58,0,0.100975191,35.02059375,0.635387,1.474154787,56.73388529,14.516127,0,58,0,0.026642547,36.00019742,0.190617,0.164525216,45.0613174,1.661777,0.752301977,45.31402694,2.932553,0.066621832,38.10854758,0.254153,0,58,0,0,58,0,0,36.958164,0,0.03456041,3.4946237,0.0488758,0.055867411,38.09278246,0.317693,0.928971761,45.2086385,5.376343,0,58,0,0.080497236,38.00201246,0.254154,0,58,0,0.844501178,45.18921954,5.18084,0,58,0,0.204430474,31.84468522,0.698925,1.039877689,56.84899491,5.083088,0.03740303,36.0063557,0.190617,0,58,0,0.437759912,45.0480608,3.763443,3.763443
121,2017-12-27 9:14,17,4,0.030869136,38.08241409,0.127075,0.121060917,0.038402459,0.4398827,0,36,0,0.113132711,38.042702,0.31769,0,36,0,4.572780765,44.48051971,22.287392,0.335976045,36.28053821,1.08016,0.099835538,45.0087377,0.391008,0,36,0,0.026882329,35.53630882,0.12708,0,36,0,0.905578991,45.14034382,9.970676,0.039679076,34.5173988,0.127075,0.870086221,56.88758428,4.643203,0,36,0,0,36,0,0.103258187,35.49561078,0.381232,0.580209914,45.27533389,3.323557,0.642601934,44.91116106,2.785922,0,36,0,0.052824013,38.113983,0.190617,0,36,0,0.072409525,34.4906262,0.50831,0.189182577,56.52103956,2.00391,0,36,0,0.02686562,35.53304658,0.12708,0.354136321,45.11639295,3.519063,0.346426617,44.949495,1.66178,0.076966149,38.13246317,0.317692,0,36,0,0,36,0,0,36.41339,0,0,3.5679374,0,0.058723072,38.10775382,0.254155,0.453452915,44.92505697,2.639297,0,36,0,0.146292458,37.96142273,0.508308,0,36,0,0.220033469,45.00133245,1.02639,0,36,0,0.199967131,31.33030168,0.698925,3.820510502,57.76681886,17.644184,0.029001909,35.54200429,0.06354,0,36,0,0.813334939,45.19359854,6.353858,6.353858
122,2017-12-27 9:21,24,4,0.074279592,38.139523,0.190617,0.15686028,0.36656892,0.391006843,0,36,0,0.104997543,38.04584431,0.254153,0,36,0,0.581685837,44.82667877,2.44379,0.311038998,36.29822803,0.95308,0.415232862,45.07422994,2.639293,0,36,0,0.028142948,35.53817765,0.12708,0,36,0,1.438016692,45.22369424,15.004888,0.042145912,34.52248176,0.127075,3.343268802,57.30596216,17.741934,0,36,0,0,36,0,0.095443414,35.48855085,0.381232,2.413296343,45.69530433,12.854346,0.915238525,44.77890865,4.0567,0,36,0,0.062596808,38.11024547,0.254154,0,36,0,0.071149687,34.48701614,0.50831,0.462606905,56.51437452,4.447705,0,36,0,0.0234637,35.52962636,0.12708,0.133169046,45.0674716,1.124145,0.520339743,44.88898136,2.10166,0.049035604,38.11024553,0.190617,0,36,0,0,36,0,0,36.47693,0,0,3.4701858,0,0.065025241,38.11545536,0.317692,0.793820508,44.86477647,4.447704,0,36,0,0.139332371,37.96334833,0.444771,0,36,0,0.557944259,44.95393867,3.567938,0,36,0,0.197438647,31.35051836,0.698925,1.139537426,56.91148941,6.304984,0.028343369,35.54070755,0.06354,0,36,0,0.663312981,45.16543283,5.131966,5.131966
123,2017-12-28 20:20,54,3,0.03495436,38.0859749,0.127078,0.172911352,0.23949169,0.488758526,0,62,0,0.115558126,38.02854569,0.317692,0,62,0,1.884375573,44.05970369,5.571848,0.373204697,37.24408703,1.207233,2.952133868,45.64717359,16.959924,0,62,0,0.025294635,36.52058587,0.127074,0,62,0,0.120492132,45.06480303,0.879765,0.043092448,35.57810396,0.127073,3.314408275,57.49560052,16.373412,0,62,0,0,62,0,0.104449867,36.48389286,0.38123,0.347732921,45.09321307,2.248291,0.585437516,44.9169111,2.737049,0,62,0,0.048235685,38.09868255,0.190615,0,62,0,0.078225654,35.55193485,0.44477,0.114163566,56.51821362,0.97752,0,62,0,0.029256378,36.52133513,0.127074,0.154413348,45.09014857,1.417401,0.147676467,45.10936031,0.439886,0.051192053,38.08513858,0.190615,0,62,0,0,62,0,0,37.466473,0,0,3.372434,0,0.04440524,38.08690915,0.190615,0.41892208,45.00205013,3.128055,0,62,0,0.057836687,38.08733617,0.317693,0,62,0,0.714927657,45.13894723,4.398827,0,62,0,0.199377133,32.3631665,0.698927,0.287377331,56.50048882,1.36852,0.029454177,36.52335959,0.127074,0,62,0,1.551952351,45.308719,12.170086,12.170086
124,2017-12-28 20:18,38,3,0.034802291,38.07009,0.06354,0.173262434,0.480612575,0.48875854,0,62,0,0.115558126,38.02854569,0.317692,0,62,0,1.614924474,44.31536185,5.131967,0.386685303,37.23848085,1.27077,1.305903047,45.33091888,7.086997,0,62,0,0.029590305,36.5139868,0.127074,0,62,0,0.278112242,45.07272913,3.17693,0.044927019,35.57302104,0.127073,4.17322101,57.72825044,20.576736,0,62,0,0,62,0,0.103008774,36.47935421,0.38123,0.334773711,45.10194089,2.052783,0.469723624,45.21788347,1.808407,0,62,0,0.033311353,38.09851558,0.127078,0,62,0,0.07671133,35.54914204,0.44477,0.614165319,56.63261527,6.109483,0,62,0,0.035961635,36.51258873,0.127074,0.182225165,45.09319348,1.857284,0.2506327,45.02382719,1.173019,0.060881996,38.09182689,0.254153,0,62,0,0,62,0,0,37.466473,0,0,3.7634408,0,0.043916417,38.07943391,0.190615,0.117533753,45.00835677,0.635384,0,62,0,0.060818902,38.07569606,0.317693,0,62,0,0.255850034,44.97297515,1.56403,0,62,0,0.202594634,32.35161414,0.698927,0.805657498,56.79374427,3.861191,0.032361911,36.52805538,0.127074,0,62,0,0.439458792,44.98943682,3.567935,3.567935
125,2017-12-28 20:12,73,3,0.025940096,38.09127,0.06354,0.159627878,0.456174653,0.43988268,0,61,0,0.106257912,38.02470543,0.317692,0,61,0,4.795579308,44.372294,23.313782,0.3748352,37.24595591,1.207233,1.632859236,45.339543,9.530792,0,61,0,0.030525387,36.51878765,0.127074,0,61,0,0.367811822,45.08544842,3.665687,0.035184818,35.57047968,0.127073,0.395562801,56.76441796,2.052788,0,61,0,0,61,0,0.094021099,36.46519145,0.38123,0.419822553,45.06690928,2.492668,0.371250552,44.97350411,1.66178,0,61,0,0.049551498,38.09851532,0.190615,0,61,0,0.077280802,35.55123674,0.44477,0.139838057,56.54667997,1.319648,0,61,0,0.030349988,36.51661006,0.127074,0.148276134,45.0909968,1.564027,0.634374388,44.87109013,2.590419,0.042359,38.10185963,0.190615,0,61,0,0,61,0,0,37.466473,0,0,3.7634408,0,0.051901218,38.08552077,0.254155,0.794793383,45.20405703,4.59433,0,61,0,0.052977104,38.09064671,0.254153,0,61,0,0.504282908,44.91834838,3.079177,0,61,0,0.18658528,32.36027836,0.698927,1.077115905,56.44939159,6.35386,0.028470271,36.52211376,0.127074,0,61,0,1.905208075,45.37842734,14.809385,14.809385
126,2017-12-28 20:14,61,3,0.029688201,38.043615,0.12708,0.620297282,0.107934177,5.2297163,0,62,0,0.099241749,38.02924393,0.254154,0,61,0,2.688521393,44.25010443,10.557186,0.376812577,37.22913688,1.207233,1.706009794,45.38841988,9.921799,0,62,0,0.022152769,36.51639003,0.127074,0,62,0,0.117530928,45.06311757,0.977516,0.039847599,35.58064544,0.127073,0.753243781,56.81720376,4.349953,0,62,0,0,62,0,0.099418412,36.47176424,0.38123,0.64013241,45.30623221,3.225804,0.471756277,44.96835968,2.443791,0,62,0,0.044797025,38.09851542,0.190615,0.1,61.01,1,0.075630529,35.54548816,0.44477,0.278707418,56.50048939,2.541542,0,62,0,0.026722624,36.51661006,0.127074,1.706688805,45.30517215,15.982403,0.402732157,45.17045431,1.661782,0.033311353,38.09851558,0.127078,0,62,0,0,62,0,0,37.53001,0,0.03456048,3.78787875,0.0488759,0.050105035,38.08370537,0.190615,0.491745105,44.92913019,2.883675,0,62,0,0.06218963,38.07462817,0.317693,0,62,0,0.402427748,45.10403626,2.688173,0,62,0,0.187984997,32.37760691,0.698927,0.441660128,56.68044082,2.59042,0.030249663,36.534572,0.063537,0,62,0,0.546751904,45.1428617,4.105572,4.105572
127,2017-12-28 20:23,67,3,0.032811915,38.08068,0.06354,0.168367688,0.472466607,0.48875854,0,62,0,0.110354657,38.01562829,0.317696,0,62,0,3.661280411,44.54335993,17.839687,0.383400976,37.22539932,1.207233,2.825539272,45.6040475,16.226784,0,62,0,0.025558536,36.51279359,0.127074,0,62,0,1.435492331,45.20342493,15.249268,0.037944874,35.57556256,0.127073,0.210374308,56.75073348,0.977516,0,62,0,0,62,0,0.100277024,36.46573896,0.38123,0.196430549,45.12812436,1.026395,1.25554309,45.454546,5.767348,0,62,0,0.052455859,38.1050364,0.190615,0,62,0,0.077871846,35.54425465,0.44477,0.498267752,56.48974738,5.034214,0,62,0,0.026918039,36.513393,0.127074,0.387383084,45.11735712,3.665691,0.502217582,44.95967725,2.15054,0.044796933,38.10520374,0.190615,0,62,0,0,62,0,0,37.53001,0,0,3.8123167,0,0.046619078,38.07943391,0.254155,1.111383559,45.23539252,6.45161,0,62,0,0.064070529,38.06555103,0.317693,0,62,0,0.1158344,45.06493554,0.58651,0,62,0,0.210941337,32.35450214,0.762465,4.135255127,57.70905505,19.257086,0.027965339,36.52958871,0.063537,0,62,0,1.946459841,45.38884334,15.29814,15.29814
128,2017-12-28 20:09,81,3,0.033963559,38.07462857,0.06354,0.184425222,0.453847229,0.48875854,0,61,0,0.123177553,38.02016693,0.381234,0,61,0,1.029986346,44.65507671,4.203323,0.374181933,37.24595603,1.207233,0.121984646,45.02472621,0.782012,0,61,0,0.026399046,36.52348766,0.127074,0,61,0,0.16716402,45.08108408,1.710654,0.043866161,35.5806454,0.127073,2.529567526,57.30009696,12.609972,0,61,0,0,61,0,0.094705793,36.46957324,0.38123,2.99652495,45.74442952,16.666666,0.486738929,45.00437326,2.737045,0,61,0,0.044797025,38.09851542,0.190615,0,61,0,0.077871849,35.54914208,0.44477,0.390587756,56.56225541,4.398826,0,61,0,0.033859839,36.52545699,0.127074,0.27958064,45.03443292,3.030305,1.815208411,45.61950156,7.184754,0.043730356,38.09182711,0.190615,0,61,0,0,61,0,0,37.53001,0,0,3.9589443,0,0.043463442,38.08130274,0.190615,0.334385151,44.97367003,1.955033,0,61,0,0.065077561,38.08504012,0.317693,0,61,0,0.551988659,44.95141168,3.665691,0,61,0,0.184607764,32.371831,0.698927,0.284783907,56.50271082,1.319648,0.029292488,36.52709706,0.127074,0,61,0,0.52528191,45.17170618,4.00782,4.00782
129,2018-01-04 8:00,42,2,0.085470993,37.995391,0.254152,0.166942831,0.391006845,0.439882703,0,67,0,0.091447646,38.05439064,0.254155,0,67,0,3.104021839,43.98477879,12.218965,0.336144589,38.31671589,1.080159,0.171161814,45.02304169,1.12414,0,67,0,0.036014481,37.55520325,0.190616,0,67,0,0.154505559,45.03262616,1.808407,0.0317705,36.5376336,0.127079,4.049243024,57.63831788,20.28348,0,67,0,0,67,0,0.061045509,37.56272463,0.254153,0.418108195,45.05267719,2.541542,1.64691452,45.50342133,7.135876,0,67,0,0.054363108,38.02161333,0.190615,0,67,0,0.0429334,36.53076832,0.381234,0.249327835,56.56678074,2.248291,0,67,0,0.029451831,37.55441419,0.190616,1.214318047,45.22664124,11.485825,0.536617607,44.8973608,2.297166,0.053382948,38.04985278,0.190615,0,67,0,0,67,0,0,38.494625,0,0,3.5190616,0,0.041930095,38.04191084,0.190615,0.348427305,44.96747214,1.955033,0,67,0,0.045938197,38.05562921,0.190617,0,67,0,0.129523296,45.01021909,0.782013,0,67,0,0.150671109,33.40094533,0.635387,0.285288795,56.72654042,1.808407,0.041097597,37.5606066,0.127079,0,67,0,0.668003447,45.18491343,5.083092,5.083092
130,2018-01-04 7:58,113,3,0.032431946,38.066913,0.06354,0.195808647,0.290811338,0.537634386,0,87,0,0.118433549,38.02854569,0.317692,0,87,0,0.754973798,44.74396592,2.785923,0.372528996,37.24782476,1.143696,0.426052145,44.95572459,2.639293,0,87,0,0.023311706,36.513393,0.127074,0,87,0,0.331908848,45.07543863,3.56794,0.03729831,35.57497608,0.127073,0.478888056,56.735468,3.274686,0,87,0,0,87,0,0.101151685,36.49070029,0.38123,2.791276401,45.71638036,15.151513,0.543289549,44.90876511,2.394917,0,87,0,0.049935434,38.09126961,0.190615,0,87,0,0.076616362,35.5444292,0.44477,1.680146051,56.76541881,15.34702,0,87,0,0.027042603,36.51176385,0.127074,0.333384387,45.11463611,3.714567,1.541950902,45.48814719,6.353863,0.05561275,38.09517105,0.190615,0,87,0,0,87,0,0,37.466473,0,0,3.7634408,0,0.047493657,38.07682888,0.254155,0.250647582,45.07983057,1.124146,0,87,0,0.06279838,38.07569612,0.317693,0,87,0,0.14225697,45.07360165,0.782013,0,87,0,0.181769547,32.36894286,0.698927,0.310053235,56.62934309,1.808406,0.031020592,36.51847596,0.127074,0,87,0,0.559554535,45.18572795,4.00782,4.00782
